,name,Mw (g/mol),Mn (g/mol),PDI,Regioregularity R%,DP,SANS,SAXS/GWAXS,DLS,SLS,SEC (GPC),DLS Angle (deg),Concentration (mg/ml),Temperature SANS/SLS/DLS/SEC (K),Dark/light,Applied Electrical Field (Kv/cm),Duration of Applied Electrical Field (min),Aging type,Aging time (hour),Aging temp (K),Sonic/stir (bool),E field (kV/cm),Illumination (lux),Aging time (hour).1,To Aging Temperature (K),Stirring /heating time(min),Sonication time (min),Sonication/Stirring/heating Temperature (K),storage temperature (K),Storage time (hour),Solvent(s),Deuterated solvent,Solid additive,Solid additive quantity (mg/ml),Solvent solubility parameter (Hansen),Polymer solubility parameter ,Polymer solubility parameter 𝛿d [MPa1/2],Polymer solubility parameter  𝛿p [MPa1/2],Polymer solubility parameter 𝛿h [MPa1/2],Rh1 (nm),I1 (Normalized 1-0),Rh2 (nm),I2 (Normalized 1-0),Rh3 (nm),I3 (Normalized 1-0),Rh4 (nm),I4 (Normalized 1-0),Rh deviation (nm) ±,Rg1 (nm),Rg2 (nm),Rg 1deviation (nm) ±,"Rcs,g (crossectional radius) (nm)","Rcs,g (crossectional radius) (nm) ±","Rt,g (radius of gyration) (nm)",Ree (chain end-to-end distance) (nm),Ree deviation (nm) ±,A2 (mol dm3/g^2),df,α1 ,q1 range (A-1),α2 ,q2 range (A-1),Lp (nm),Lp deviation (nm) ±,Lc (nm),Lc deviation (nm) ±,ξs (characteristic length scale) (nm),ξs deviation (nm) ±,ξd (mesh size of the dynamic network) (nm),ξd deviation (nm) ±,R disk (nm),R cylinder (nm),R deviation (nm) ±,R core cylinder (nm),L cylinder (nm),L deviation (nm) ±,t (thinkness) (nm),t (thinkness) (nm) ±,A parallelepiped (thickness)(nm),A deviation (nm) ±,B parallelepiped (width)(nm),B deviation (nm) ±,C parallelepiped (length)(nm),C deviation (nm) ±,Light scattering model,SANS/SAXS model,Expected Conformation,Additional notes 1,Additional notes 2,Doi,matched index,Rh (IW avg log),intensity weighted average Rh (nm),derived Rh (nm),normalized intensity (0-1) corrected
204,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,5.0,293.0,,,,sonic/stir (heat),8,348.0,1.0,,,,,480,,348,,,Tol,0.0,,,,,,,,214790.87,1.0,167.25,0.72,5.6,0.86,,,,194.0,,,,,,,,,1.8,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986,239.0,1020.8010936884571,109764.59703942678,"[1.001, 1.369, 1.879, 2.809, 3.538, 4.598, 6.08, 7.355, 11.537, 14.512, 18.069, 22.256, 25.675, 34.535, 41.4, 58.288, 80.807, 112.078, 189.9, 329.765, 559.493, 1057.354, 2007.624, 3932.75, 7701.919, 15022.28, 30082.292, 58557.191, 103973.395, 137634.659, 155771.013, 167355.938, 208361.201, 273819.459, 379987.943, 434077.878, 500957.048, 736769.686, 1200641.575]","[0.         0.01051625 0.06978967 0.27533461 0.47418738 0.64531549
 0.81835564 0.791587   0.6625239  0.47801147 0.30688337 0.13384321
 0.02868069 0.0248566  0.00573614 0.15105163 0.34034417 0.54397706
 0.65296367 0.52294455 0.33269598 0.17304015 0.03537285 0.02868069
 0.03059273 0.0334608  0.03537285 0.03824092 0.13097514 0.30305927
 0.50095602 0.68546845 1.         0.87380497 0.63957935 0.45028681
 0.24665392 0.08508604 0.04875717]"
205,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,5.0,293.0,,,,sonic/stir (heat),8,328.0,1.0,,,,,480,,328,,,THF,0.0,,,,,,,,129024.43,1.0,246.21,0.84,5.19,0.48,,,,260.6,,,,,,,,,1.96,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986,240.0,1711.9301955119456,53298.88534779356,"[0.811, 1.038, 1.999, 3.486, 6.148, 9.834, 13.828, 23.219, 45.966, 79.1, 107.854, 125.268, 156.802, 245.251, 320.991, 401.761, 513.766, 738.992, 1294.904, 2542.177, 5034.361, 9625.378, 18533.17, 36266.948, 62464.68, 81605.334, 97053.899, 116127.497, 147513.297, 181957.779, 232684.756, 377804.362, 589848.319]","[0.         0.00660377 0.09339623 0.31037736 0.42075472 0.30660377
 0.08962264 0.02075472 0.01981132 0.10283019 0.28962264 0.46509434
 0.67924528 0.79716981 0.65471698 0.49811321 0.32075472 0.1254717
 0.03113208 0.03301887 0.03584906 0.03773585 0.04056604 0.04433962
 0.13396226 0.36320755 0.62735849 1.         0.65283019 0.34245283
 0.18018868 0.05377358 0.05188679]"
206,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,5.0,293.0,,,,sonic/stir (heat),8,328.0,1.0,,,,,480,,328,,,CF,0.0,,,,,,,,77504.7,1.0,277.82,0.78,5.85,0.54,,,,262.8,,,,,,,,,1.91,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986,241.0,1853.4873918513947,43911.17278800423,"[0.797, 1.066, 1.572, 2.663, 4.267, 6.238, 7.726, 12.761, 17.208, 26.258, 51.562, 86.146, 115.089, 145.689, 213.611, 290.916, 319.819, 439.159, 555.444, 835.59, 980.177, 1650.677, 3181.79, 6218.211, 12108.734, 23666.779, 35720.048, 42904.94, 51471.951, 65560.133, 76930.347, 115501.394, 130572.776, 148373.133, 181573.863, 287361.439, 523953.524]","[0.00961538 0.         0.05769231 0.2375     0.42788462 0.51442308
 0.49615385 0.33557692 0.15769231 0.02403846 0.02403846 0.09711538
 0.28461538 0.46538462 0.67980769 0.75       0.6875     0.5
 0.32307692 0.13653846 0.08653846 0.08846154 0.04807692 0.04038462
 0.04326923 0.05       0.225      0.42115385 0.59807692 0.83269231
 1.         0.80288462 0.60961538 0.42980769 0.23846154 0.06826923
 0.05576923]"
207,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,3.0,293.0,,,,sonic/stir (heat),8,348.0,1.0,,,,,480,,348,,,CB,0.0,,,,,,,,,,,,,,,,,189.5,,,,,,,,,1.78,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986,,,,,
208,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,3.0,293.0,,,,sonic/stir (heat),8,348.0,1.0,,,,,480,,348,,,Tol,0.0,,,,,,,,,,,,,,,,,193.1,,,,,,,,,1.75,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986,,,,,
209,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,3.0,293.0,,,,sonic/stir (heat),8,328.0,1.0,,,,,480,,328,,,THF,0.0,,,,,,,,,,,,,,,,,213.1,,,`,,,,,,1.86,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986,,,,,
210,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,3.0,293.0,,,,sonic/stir (heat),8,328.0,1.0,,,,,480,,328,,,CF,0.0,,,,,,,,,,,,,,,,,249.0,,,,,,,,,1.9,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986,,,,,
211,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),8,348.0,1.0,,,,,480,,348,,,CB,0.0,,,,,,,CB,7.43,1.0,122.21,0.22,2927.01,0.11,,,,,,,,,,,,,,,126000-287001,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986,246.0,24.474422969495674,571.8309011039141,"[0.755, 1.139, 1.766, 2.401, 2.925, 3.485, 4.154, 5.172, 7.139, 10.433, 12.163, 13.573, 15.279, 18.859, 26.784, 43.389, 60.287, 73.439, 91.444, 102.848, 152.38, 192.722, 256.288, 348.376, 528.423, 856.02, 1386.711, 2246.406, 3639.07, 5895.118, 9549.809, 15470.232, 25061.035, 40597.674, 65766.285, 106538.226, 172586.817, 279582.365, 452910.02, 643246.058]","[0.05339806 0.06019417 0.14368932 0.28252427 0.42135922 0.55533981
 0.7        0.86116505 1.         0.8        0.61941748 0.4776699
 0.31553398 0.16504854 0.0368932  0.05048544 0.23980583 0.40776699
 0.55728155 0.63300971 0.61553398 0.49708738 0.34757282 0.19126214
 0.06796117 0.04466019 0.08058252 0.11165049 0.10776699 0.0776699
 0.04660194 0.02718447 0.01553398 0.01067961 0.00679612 0.00582524
 0.0038835  0.00291262 0.         0.        ]"
212,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),8,348.0,1.0,,,,,480,,348,,,Tol,0.0,,,,,,,Tol,13.07,0.97,197.62,1,3761.12,0.24,,,,,,,,,,,,,,,126000-287002,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986,247.0,95.18681065882589,491.27852697129,"[1.162, 1.882, 3.049, 4.943, 7.139, 8.641, 10.059, 11.717, 15.256, 19.542, 23.718, 26.602, 29.722, 33.16, 44.219, 71.586, 116.21, 165.456, 193.211, 218.467, 239.961, 266.845, 404.682, 421.276, 450.555, 481.869, 520.29, 702.832, 1132.993, 1835.16, 2742.748, 4125.672, 4936.797, 6653.352, 10638.929, 17163.82, 27801.022, 45021.756, 72919.025]","[3.77358491e-02 3.67428004e-02 3.67428004e-02 4.36941410e-02
 1.91658391e-01 3.28699106e-01 5.08440914e-01 6.94141013e-01
 8.67924528e-01 9.77159881e-01 7.25918570e-01 5.76961271e-01
 3.94240318e-01 1.99602781e-01 2.97914598e-02 2.38331678e-02
 4.27010924e-02 1.42005958e-01 3.49553128e-01 5.82919563e-01
 7.66633565e-01 1.00000000e+00 9.58291956e-01 7.66633565e-01
 5.84905660e-01 4.04170804e-01 2.09533267e-01 5.75968222e-02
 1.39026812e-02 1.29096326e-02 7.64647468e-02 1.96623635e-01
 2.32373386e-01 1.56901688e-01 4.17080437e-02 4.96524330e-03
 3.97219464e-03 9.93048659e-04 0.00000000e+00]"
213,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),8,328.0,1.0,,,,,480,,328,,,THF,0.0,,,,,,,THF,4.32,1.0,85.67,0.79,1191.86,0.2,,,,,,,,,,,,,,,126000-287003,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986,248.0,11.504839146092353,113.34107503969248,"[0.673, 1.021, 1.328, 1.583, 1.845, 2.152, 2.564, 3.162, 4.307, 4.95, 5.771, 6.44, 7.03, 7.845, 9.349, 13.278, 21.51, 34.846, 47.366, 54.027, 65.813, 84.495, 95.544, 129.874, 151.419, 210.389, 340.82, 540.138, 750.494, 1065.889, 1652.603, 2562.272, 4150.757, 6724.027, 10892.602]","[0.03472222 0.10515873 0.25396825 0.4077381  0.55555556 0.71230159
 0.85119048 1.         0.99900794 0.89583333 0.7609127  0.63095238
 0.49801587 0.32936508 0.16765873 0.03075397 0.0218254  0.0218254
 0.12400794 0.29563492 0.48015873 0.61706349 0.55059524 0.37896825
 0.22619048 0.05555556 0.01190476 0.0625     0.20833333 0.30357143
 0.21428571 0.06051587 0.00396825 0.00198413 0.        ]"
214,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),8,328.0,1.0,,,,,480,,328,,,CF,0.0,,,,,,,CF,3.88,1.0,84.99,0.86,878.7,0.6,,,,,,,,,,,,,,,126000-287004,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986,249.0,25.984957651962763,240.38747689161556,"[0.364, 0.555, 0.799, 0.999, 1.271, 1.515, 1.805, 2.152, 2.598, 3.849, 4.95, 5.899, 7.03, 8.379, 10.206, 14.496, 23.482, 32.627, 38.884, 46.339, 56.449, 82.155, 113.863, 135.696, 154.776, 184.453, 252.603, 384.916, 528.423, 643.705, 844.947, 1251.875, 1480.998, 1804.097, 2246.406, 3190.461, 5168.394]","[0.03381643 0.04057971 0.07149758 0.16231884 0.29951691 0.46570048
 0.63478261 0.8057971  0.97681159 1.         0.8057971  0.66666667
 0.49758454 0.3294686  0.17777778 0.03961353 0.04541063 0.21449275
 0.36425121 0.52463768 0.69082126 0.85217391 0.71014493 0.55652174
 0.40096618 0.21642512 0.00289855 0.00966184 0.22512077 0.37487923
 0.60289855 0.56908213 0.41835749 0.26183575 0.11980676 0.0057971
 0.        ]"
215,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),3,343.0,,,,,,,180,343,,,0:100 vol% Tol-CF,0.0,,,,,,,,10.0,1.0,,,,,,,,20.3,,,,,,,,,,,126000-287002,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,first dissolved in CF and toluene added,,https://doi.org/10.1021/acs.macromol.0c00579,,10.0,10.0,,
216,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),3,343.0,,,,,,,180,343,,,20:80 vol% Tol-CF,0.0,,,,,,,,11.5,1.0,,,,,,,,23.0,,,,,,,,,,,126000-287003,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579,,11.5,11.5,,
217,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),3,343.0,,,,,,,180,343,,,40:60 vol% Tol-CF,0.0,,,,,,,,10.5,1.0,,,,,,,,21.0,,,,,,,,,,,126000-287004,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579,,10.5,10.5,,
218,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),3,343.0,,,,,,,180,343,,,60:40 vol% Tol-CF,0.0,,,,,,,,12.5,1.0,,,,,,,,25.7,,,,,,,,,,,126000-287005,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579,,12.5,12.5,,
219,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),3,343.0,,,,,,,180,343,,,80:20 vol% Tol-CF,0.0,,,,,,,,11.8,1.0,,,,,,,,22.5,,,,,,,,,,,126000-287006,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579,,11.8,11.8,,
220,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),3,343.0,,,,,,,180,343,,,95:5 vol% Tol-CF,0.0,,,,,,,,11.9,1.0,,,,,,,,23.1,,,,,,,,,,,126000-287007,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579,,11.9,11.9,,
221,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),Not reported,313.0,,,,,,,,313,,,100:0 vol% Tol-CF,0.0,,,,,,,,112.88,1.0,,,,,,,,,,,,,,,,,1.76,,126000-287008,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,first dissolved in toluene then CF added,,https://doi.org/10.1021/acs.macromol.0c00579,256.0,105.89631400523493,115.41958062460164,"[15.672, 22.366, 29.617, 42.268, 51.933, 60.324, 74.117, 94.539, 132.419, 159.681, 199.9, 215.443, 301.769]","[0.00308008 0.02361396 0.         0.00924025 0.26796715 0.46201232
 0.76386037 1.         0.99794661 0.77104723 0.41273101 0.1211499
 0.        ]"
222,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),,313.0,,,,,,,,313,,,80:20 vol% Tol-CF,0.0,,,,,,,,121.4,1.0,,,,,,,,,,,,,,,,,1.73,,126000-287009,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579,257.0,706.1913343896535,709.2588235294119,"[521.76, 541.16, 564.03, 580.69, 594.11, 604.39, 614.74, 631.64, 638.76, 652.27, 669.5, 692.78, 725.19, 744.1, 759.45, 771.81, 777.7, 783.59, 792.23, 801.27, 810.32, 819.77, 829.22, 845.06, 870.84]","[0.01030928 0.01030928 0.05154639 0.13402062 0.20618557 0.29896907
 0.40206186 0.5257732  0.62886598 0.72164948 0.88659794 0.98969072
 1.         0.92783505 0.79381443 0.70103093 0.60824742 0.5257732
 0.35051546 0.24742268 0.1443299  0.10309278 0.06185567 0.01030928
 0.        ]"
223,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),,313.0,,,,,,,,313,,,70:30 vol% Tol-CF,0.0,,,,,,,,104.97,1.0,,,,,,,,,,,,,,,,,1.65,,126000-287010,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579,258.0,163.25154392643154,180.13635150300598,"[40.173, 54.142, 67.24, 81.077, 100.099, 117.761, 140.463, 186.161, 210.342, 245.998, 262.261, 321.25, 359.421, 409.319, 617.799]","[0.0120603  0.         0.31658291 0.51658291 0.76984925 0.90653266
 0.98994975 1.         0.90351759 0.7758794  0.65929648 0.42613065
 0.2241206  0.0120603  0.01005025]"
224,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),,313.0,,,,,,,,313,,,60:40 vol% Tol-CF,0.0,,,,,,,,93.44,1.0,,,,,,,,,,,,,,,,,1.49,,126000-287011,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579,259.0,57.81421995757059,67.9084674556213,"[9.182, 13.58, 21.967, 24.735, 27.164, 30.778, 40.01, 55.942, 72.873, 98.348, 124.693, 154.837, 241.748, 387.8]","[0.         0.00860421 0.03824092 0.19694073 0.48279159 0.70554493
 0.99139579 1.         0.89292543 0.70076482 0.54015296 0.39005736
 0.02676864 0.00382409]"
225,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),,313.0,,,,,,,,313,,,50:50 vol% Tol-CF,0.0,,,,,,,,52.23,1.0,8.0,0.43,,,,,,,,,,,,,,,0.62,,126000-287012,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579,260.0,29.928129265702342,46.19442038216561,"[0.641, 0.835, 1.087, 1.417, 1.845, 2.402, 3.126, 4.066, 5.289, 6.884, 8.971, 11.696, 15.233, 19.344, 23.95, 29.3, 36.725, 47.836, 62.416, 76.817, 89.011, 101.886, 115.229, 134.47, 167.677, 219.335]","[0.         0.00403226 0.01108871 0.02520161 0.05846774 0.10483871
 0.18044355 0.26915323 0.36794355 0.4233871  0.4233871  0.39616935
 0.42137097 0.51612903 0.67641129 0.83165323 0.97782258 1.
 0.93044355 0.77016129 0.61491935 0.46975806 0.32560484 0.15927419
 0.08770161 0.08366935]"
226,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,1.0,293.0,,,,sonic/stir (heat),,313.0,,,,,,,,313,,,40:60 vol% Tol-CF,0.0,,,,,,,,8.24,1.0,,,,,,,,,,,,,,,,,0.62,,126000-287012,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579,261.0,10.564366086769553,12.614010961406713,"[2.172, 3.527, 4.23, 4.965, 5.716, 8.148, 11.886, 16.764, 24.896, 34.156, 53.225, 70.464]","[0.01679731 0.00335946 0.19484882 0.48152296 0.65173572 0.98096305
 1.         0.8174692  0.49608063 0.25979843 0.00111982 0.        ]"
227,PPFOH,14700.0,4637.223975,3.17,,,0,0,1.0,1,0.0,,0.1,293.0,,,,sonic/stir (heat),,328.0,,,,,,,,328,,,0:100 vol% THF-CF,0.0,,,,,,,,42.9,,,,,,,,,100.0,,,,,,,,,1.02,,126000-287012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50-150 degree in SLS ,https://doi.org/10.1021/acs.jpcc.9b07288,,42.9,42.9,,
228,PPFOH,14700.0,4637.223975,3.17,,,0,0,1.0,1,0.0,,0.1,293.0,,,,sonic/stir (heat),,328.0,,,,,,,,328,,,20:80 vol% THF-CF,0.0,,,,,,,,89.0,,,,,,,,,110.0,,,,,,,,,1.15,,126000-287013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50-150 degree in SLS ,https://doi.org/10.1021/acs.jpcc.9b07288,,89.0,89.0,,
229,PPFOH,14700.0,4637.223975,3.17,,,0,0,1.0,1,0.0,,0.1,293.0,,,,sonic/stir (heat),,328.0,,,,,,,,328,,,100:0 vol% THF-CF,0.0,,,,,,,,99.0,,,,,,,,,116.0,,,,,,,,,1.24,,126000-287014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50-150 degree in SLS ,https://doi.org/10.1021/acs.jpcc.9b07288,,99.0,99.0,,
230,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,30.0,293.0,,,,,,,,,,,,,,,,,Tol,1.0,,,,,,,,,,,,,,,,,1.9,,0.1,,,,,,,,3.9,.0006-.004,1.4,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,Df calculated by Avrami Curve,,https://doi.org/10.1039/C3SM51753E,,,,,
231,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,30.0,293.0,,,,,,,,,,,,,,,,,mXyl,1.0,,,,,,,,,,,,,,,,,2.1,,0.1,,,,,,,,3.1,.0006-.004,2.1,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,,https://doi.org/10.1039/C3SM51753E,,,,,
232,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,30.0,293.0,,,,,,,,,,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,2.7,,0.1,,,,,,,,2.7,.0006-.004,3.8,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,,https://doi.org/10.1039/C3SM51753E,,,,,
233,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,30.0,298.0,,,,,,,,,,,,,,,,,nC12,1.0,,,,,,,,,,,,,,,,,3.1,,0.1,,,,,,,,2.3,.0006-.004,3.1,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,,https://doi.org/10.1039/C3SM51753E,,,,,
234,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,30.0,305.0,,,,,,,,,,,,,,,,,nC12,1.0,,,,,,,,,,,,,,,,,3.0,,0.1,,,,,,,,2.4,.0006-.004,3.0,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,,https://doi.org/10.1039/C3SM51753E,,,,,
235,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,30.0,313.0,,,,,,,,,,,,,,,,,nC12,1.0,,,,,,,,,,,,,,,,,2.2,,0.1,,,,,,,,2.9,.0006-.004,3.0,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,,https://doi.org/10.1039/C3SM51753E,,,,,
236,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,30.0,323.0,,,,,,,,,,,,,,,,,nC12,1.0,,,,,,,,,,,,,,,,,2.6,,0.1,,,,,,,,3.2,.0006-.004,2.9,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,,https://doi.org/10.1039/C3SM51753E,,,,,
237,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,30.0,333.0,,,,,,,,,,,,,,,,,nC12,1.0,,,,,,,,,,,,,,,,,3.3,,0.1,,,,,,,,3.6,.0006-.004,3.0,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,,https://doi.org/10.1039/C3SM51753E,,,,,
238,P(PzDPP-CT2),55000.0,24200.0,2.27,,,1,0,0.0,0,0.0,,3.0,348.0,,,,,,,,,,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3,,80.0,,,,,,,1.77,,,,,,,,,,,,,,flexible cylinder,,,,https://doi.org/10.1002/anie.202015216,,,,,
239,P3HT,68000.0,,,,,0,0,1.0,0,0.0,90,0.44,298.0,,,,,,,,,,,,,0,,,,Tol,0.0,,,,,,,,104.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zetasizer for DLS (model fitting), Z average reported here, Also there is distribution plot in SI",0.05 wt.%,https://doi.org/10.1002/adfm.201301007,,104.405,104.405,,
240,P3HT,68000.0,,,,,0,0,1.0,0,0.0,90,0.44,298.0,,,,,,,,,,,,,2,,,,Tol,0.0,,,,,,,,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zetasizer for DLS (model fitting), Z average reported here, Also there is distribution plot in SI",0.05 wt.%,https://doi.org/10.1002/adfm.201301007,,87.5,87.5,,
241,P3HT,68000.0,,,,,0,0,1.0,0,0.0,90,0.44,298.0,,,,,,,,,,,,,4,,,,Tol,0.0,,,,,,,,60.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zetasizer for DLS (model fitting), Z average reported here, Also there is distribution plot in SI",0.05 wt.%,https://doi.org/10.1002/adfm.201301007,,60.715,60.715,,
242,P3HT,68000.0,,,,,0,0,1.0,0,0.0,90,0.44,298.0,,,,,,,,,,,,,6,,,,Tol,0.0,,,,,,,,49.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zetasizer for DLS (model fitting), Z average reported here, Also there is distribution plot in SI",0.05 wt.%,https://doi.org/10.1002/adfm.201301007,,49.165,49.165,,
243,QZ1,270000.0,108000.0,2.5,,,0,0,1.0,1,0.0,45,0.5,,,,,,,,,,,,,,,,,,THF,0.0,,,,,,,,11.0,,,,,,,,,24.0,,,,,,,,,,,,,,15.0,1.0,,,,,,,,,,,,,,,,,,,,,REPES,,,,,https://doi.org/10.1021/ma9602583,,11.0,11.0,,
244,DP6-PPV,448000.0,344615.3846,1.3,,,1,0,1.0,0,0.0,90,6.78,298.0,,,,,,,,,,,,720,,313,,,CF,1.0,,,,,,,,3800.0,,72.0,,8.0,,,,,,,,,,,,,,,2.62,.01-.037,,,,,,,,,,,,,,,,,,,,,,,,,,network-rodlike,,1 wt,,https://doi.org/10.1021/la0612769,279.0,2793.1443242482837,12997.423939924249,"[3.046, 4.259, 7.074, 10.986, 17.106, 24.884, 31.586, 47.202, 55.796, 92.698, 155.212, 387.243, 737.091, 937.77, 1121.434, 1496.972, 1741.607, 1786.533, 3056.991, 3927.74, 7467.539, 10685.216, 16370.136, 21675.686, 36514.771, 113482.031, 360840.465, 787598.129, 2175739.206, 3617815.837]","[0.0260521  0.0490982  0.05310621 0.05310621 0.03406814 0.01703407
 0.00601202 0.04108216 0.05611222 0.05811623 0.00200401 0.00200401
 0.         0.22244489 0.40280561 0.77054108 0.90380762 0.96593186
 1.         0.8987976  0.65531062 0.51002004 0.35971944 0.28657315
 0.18637275 0.06412826 0.0240481  0.01102204 0.00901804 0.00400802]"
