,name,Mw (g/mol),Mn (g/mol),PDI,Regioregularity R%,DP,SANS,SAXS/GWAXS,DLS,SLS,SEC (GPC),Dark/light,Applied Electrical Field (Kv/cm),Duration of Applied Electrical Field (min),DLS Angle (deg),Concentration (mg/ml),Temperature SANS/SLS/DLS/SEC (K),Aging time (hour),To Aging Temperature (K),Stirring /sonication/heating time(min),Sonication time (min),Sonication/Stirring/heating Temperature (K),storage temperature (K),Storage time (hour),Solvent(s),Deuterated solvent,Solid additive,Solid additive quantity (mg/ml),Solvent solubility parameter (Hansen),Polymer solubility parameter ,Polymer solubility parameter 𝛿d [MPa1/2],Polymer solubility parameter  𝛿p [MPa1/2],Polymer solubility parameter 𝛿h [MPa1/2],Rh1 (nm),I1 (Normalized 1-0),Rh2 (nm),I2 (Normalized 1-0),Rh3 (nm),I3 (Normalized 1-0),Rh4 (nm),I4 (Normalized 1-0),Rh deviation (nm) ±,Rg1 (nm),Rg2 (nm),Rg 1deviation (nm) ±,"Rcs,g (crossectional radius) (nm)","Rcs,g (crossectional radius) (nm) ±","Rt,g (radius of gyration) (nm)",Ree (chain end-to-end distance) (nm),Ree deviation (nm) ±,A2 (mol dm3/g^2),df,α1 ,q1 range (A-1),α2 ,q2 range (A-1),Lp (nm),Lp deviation (nm) ±,Lc (nm),Lc deviation (nm) ±,ξs (characteristic length scale) (nm),ξs deviation (nm) ±,ξd (mesh size of the dynamic network) (nm),ξd deviation (nm) ±,R disk (nm),R cylinder (nm),R deviation (nm) ±,R core cylinder (nm),L cylinder (nm),L deviation (nm) ±,t (thinkness) (nm),t (thinkness) (nm) ±,A parallelepiped (thickness)(nm),A deviation (nm) ±,B parallelepiped (width)(nm),B deviation (nm) ±,C parallelepiped (length)(nm),C deviation (nm) ±,Light scattering model,SANS/SAXS model,Expected Conformation,Additional notes 1,Additional notes 2,Doi
664,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,light,,,,9.616161616161616,333.0,40,left column is exposure time not aging time,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.773,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026
665,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,light,,,,9.616161616161616,333.0,60,left column is exposure time not aging time,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.387,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026
666,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,light,,,,9.616161616161616,333.0,80,left column is exposure time not aging time,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7685,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026
667,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,light,,,,9.616161616161616,333.0,100,left column is exposure time not aging time,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5135,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026
668,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,light,,,,9.616161616161616,333.0,140,left column is exposure time not aging time,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5135,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026
669,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,light,,,,9.616161616161616,333.0,160,left column is exposure time not aging time,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6945,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026
670,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,light,,,,9.616161616161616,333.0,180,left column is exposure time not aging time,,,,,,Styr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.755,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026
671,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,light,,,,9.616161616161616,333.0,94 min exposure,different wavelength and lux what should we do?,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,6.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,Dark,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026
672,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,light,,,,9.616161616161616,333.0,95 min exposure,different wavelength and lux what should we do?,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,6.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,610–1200 nm light at 2000 lux,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026
673,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,light,,,,9.616161616161616,333.0,96 min exposure,different wavelength and lux what should we do?,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,6.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,415–590 nm light at 6500 lux,1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026
674,P3HT,35000.0,23333.33333,1.5,95,,1,0,0.0,0,0.0,light,,,,9.616161616161616,333.0,97 min exposure,different wavelength and lux what should we do?,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,5.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flexible cylinder,,"white light illumination at 50,000 lux",1wt,http://dx.doi.org/10.1016/j.eurpolymj.2017.02.026
675,High MW PII-2T,76612.5,30645.0,2.5,,,0,1,0.0,0,0.0,,,,,,298.0,,,720,,353,,,CB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,0.9,100.0,,,,,,,1.53,0.03,,,,,,,,,,,,,2SFC,,Lp of fibers and Radius of fibers (from different scale),,https://doi.org/10.1021/acs.macromol.1c02449
676,High MW PII-2T,76612.5,30645.0,2.5,,,0,1,0.0,0,0.0,,,,,,298.0,,,720,,353,,,nC10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,0.4,100.0,,,,,,,1.1800000000000002,0.02,,,,,,,,,,,,,2SFC,,Lp of fibers and Radius of fibers (from different scale),,https://doi.org/10.1021/acs.macromol.1c02449
677,High MW PII-2T,76612.5,30645.0,2.5,,,0,1,0.0,0,0.0,,,,,,298.0,,,720,,353,,,CB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.9,100.0,,,,,,,1.53,0.03,,,,,,,,,,,,,FA,,Lp of fibers and Radius of fibers (from different scale),,https://doi.org/10.1021/acs.macromol.1c02449
678,PNDI-C0,315000.0,157500.0,2.0,,,1,0,0.0,0,0.0,,,,,5.0,298.0,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.05,,47.6,,,,,,,1.4,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1
679,PNDI-C0,315000.0,157500.0,2.0,,,1,0,0.0,0,0.0,,,,,5.0,358.0,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,31.0,,,,,,,1.2,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1
680,PNDI-C3,81280.0,50800.0,1.6,,,1,0,0.0,0,0.0,,,,,5.0,298.0,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,,27.1,,,,,,,1.3,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1
681,PNDI-C3,81280.0,50800.0,1.6,,,1,0,0.0,0,0.0,,,,,5.0,358.0,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,27.6,,,,,,,1.3,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1
682,PNDI-C4,41230.0,21700.0,1.9,,,1,0,0.0,0,0.0,,,,,5.0,298.0,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,44.7,,,,,,,1.3,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1
683,PNDI-C4,41230.0,21700.0,1.9,,,1,0,0.0,0,0.0,,,,,5.0,358.0,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,44.9,,,,,,,1.3,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1
684,PNDI-C5,17640.0,12600.0,1.4,,,1,0,0.0,0,0.0,,,,,5.0,298.0,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,22.1,,,,,,,1.0,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1
685,PNDI-C5,17640.0,12600.0,1.4,,,1,0,0.0,0,0.0,,,,,5.0,358.0,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,23.3,,,,,,,1.0,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1
686,PNDI-C6,23400.0,18000.0,1.3,,,1,0,0.0,0,0.0,,,,,5.0,298.0,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,18.0,,,,,,,0.9,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1
687,PNDI-C6,23400.0,18000.0,1.3,,,1,0,0.0,0,0.0,,,,,5.0,358.0,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,18.0,,,,,,,0.8,,,,,,,,,,,,,,flexible cylinder model,,,,https://doi.org/10.25394/PGS.14495976.v1
688,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,,,,,0.8,298.0,,,,,,,,THF,0.0,,,,,,,,54.25,,,,,,,,,93.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min/also Mw after centrifuge is reported wich one,,https://doi.org/10.1021/ma200273u
689,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,,,,,0.8,306.0,,,,,,,,THF,0.0,,,,,,,,51.85,,,,,,,,,95.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u
690,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,,,,,0.8,310.0,,,,,,,,THF,0.0,,,,,,,,55.78,,,,,,,,,93.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u
691,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,,,,,0.8,315.0,,,,,,,,THF,0.0,,,,,,,,52.29,,,,,,,,,80.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u
692,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,,,,,0.8,319.0,,,,,,,,THF,0.0,,,,,,,,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u
693,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,,,,,0.8,283.0,8,283,,,,,,THF,0.0,,,,,,,,109.55,,,,,,,,,164.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u
694,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,,,,,0.8,283.0,12,283,,,,,,THF,0.0,,,,,,,,140.3,,,,,,,,,159.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u
695,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,,,,,0.8,283.0,25,283,,,,,,THF,0.0,,,,,,,,167.76,,,,,,,,,154.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u
696,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,,,,,0.8,283.0,27,283,,,,,,THF,0.0,,,,,,,,171.64,,,,,,,,,134.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u
697,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,,,,,0.8,283.0,42,283,,,,,,THF,0.0,,,,,,,,177.31,,,,,,,,,140.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u
698,rr-P3HT,24000.0,16000.0,1.5,,,0,0,1.0,0,0.0,,,,,0.8,283.0,48,283,,,,,,THF,0.0,,,,,,,,175.52,,,,,,,,,133.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,ultracentrifuged for 10 min,,https://doi.org/10.1021/ma200273u
699,BDOPV-2T,231600.0,77200.0,3.0,,,1,0,0.0,0,0.0,,,,,3.0,298.0,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.85,,190.0,,,,,,,1.82,,,,,,,,,,,,,,worm-like chain,,,,https://doi.org/10.1002/adma.201701072
700,PffBT4T-C8C12,100130.0,52700.0,1.9,,,1,0,0.0,0,0.0,,,,,5.0,348.0,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,0.1,85.1,2.0,,,,,,0.94,0.01,,,,,,,,,,,,,Flexible Cylinder,,,,https://doi.org/10.1021/acsapm.1c01511
701,PffBT4T-C8C12,100130.0,52700.0,1.9,,,1,0,0.0,0,0.0,,,,,5.0,373.0,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,0.1,61.4,3.1,,,,,,0.94,0.01,,,,,,,,,,,,,Flexible Cylinder,,,,https://doi.org/10.1021/acsapm.1c01511
702,PffBT4T-C8C12,100130.0,52700.0,1.9,,,1,0,0.0,0,0.0,,,,,5.0,403.0,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,0.1,63.7,3.4,,,,,,0.9,0.01,,,,,,,,,,,,,Flexible Cylinder,,,,https://doi.org/10.1021/acsapm.1c01511
703,PffBT4T-C9C13,102740.0,46700.0,2.2,,,1,0,0.0,0,0.0,,,,,5.0,348.0,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,0.3,78.3,2.0,,,,,,0.95,0.01,,,,,,,,,,,,,Flexible Cylinder,,,,https://doi.org/10.1021/acsapm.1c01511
704,PffBT4T-C9C13,102740.0,46700.0,2.2,,,1,0,0.0,0,0.0,,,,,5.0,373.0,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,0.4,56.3,1.6,,,,,,0.95,0.01,,,,,,,,,,,,,Flexible Cylinder,,,,https://doi.org/10.1021/acsapm.1c01511
705,PffBT4T-C9C13,102740.0,46700.0,2.2,,,1,0,0.0,0,0.0,,,,,5.0,403.0,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,0.4,54.7,1.9,,,,,,0.95,0.01,,,,,,,,,,,,,Flexible Cylinder,,,,https://doi.org/10.1021/acsapm.1c01511
706,PffBT4T-C9C13,102740.0,46700.0,2.2,,,0,0,1.0,0,0.0,,,,90,0.1,298.0,,,,,,298.0,24,oDCB,0.0,,,,,,,,157.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acsapm.1c01511
707,PffBT4T-C9C13,102740.0,46700.0,2.2,,,0,0,1.0,0,0.0,,,,90,0.1,313.0,,,,,,298.0,24,oDCB,0.0,,,,,,,,146.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acsapm.1c01511
708,PffBT4T-C9C13,102740.0,46700.0,2.2,,,0,0,1.0,0,0.0,,,,90,0.1,323.0,,,,,,298.0,24,oDCB,0.0,,,,,,,,102.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acsapm.1c01511
709,PffBT4T-C8C12,100130.0,52700.0,1.9,,,0,0,1.0,0,0.0,,,,90,0.1,298.0,,,,,,298.0,24,oDCB,0.0,,,,,,,,209.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acsapm.1c01511
710,PffBT4T-C8C12,100130.0,52700.0,1.9,,,0,0,1.0,0,0.0,,,,90,0.1,313.0,,,,,,298.0,24,oDCB,0.0,,,,,,,,209.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acsapm.1c01511
711,PffBT4T-C8C12,100130.0,52700.0,1.9,,,0,0,1.0,0,0.0,,,,90,0.1,323.0,,,,,,298.0,24,oDCB,0.0,,,,,,,,146.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acsapm.1c01511
712,PffBT4T-C8C12,100130.0,52700.0,1.9,,,0,0,1.0,0,0.0,,,,90,0.1,333.0,,,,,,298.0,24,oDCB,0.0,,,,,,,,146.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acsapm.1c01511
713,F4BDOPV-2T,115500.0,70700.0,1.633663366,,,1,0,0.0,0,0.0,,,,,3.0,298.0,,,,,,,,CF,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,.004-.082,,,34.55,,132.0,,,,,,,3.41,,,,,,,,,,,,,,WLC,,,,https://doi.org/10.1002/adma.201806747
714,MEH-PPV-100,250000.0,,,,,0,1,0.0,0,0.0,,,,,,,,,,,,,,Xyl,0.0,,,,,,,,,,,,,,,,,36.0,,1.08,,,,,,,,,,,,6.618,0.28,606.88,,,,,,,,,,,,,,,,,,,,,WLC,,,,https://doi.org/10.1088/0953-8984/21/19/195801
715,MEH-PPV-70,258410.0,,,,,0,1,0.0,0,0.0,,,,,,,,,,,,,,Xyl,0.0,,,,,,,,,,,,,,,,,29.0,,0.76,,,,,,,,,,,,4.245,0.11,606.88,,,,,,,,,,,,,,,,,,,,,WLC,,,,https://doi.org/10.1088/0953-8984/21/19/195801
716,MEH-PPV-30,269626.0,,,,,0,1,0.0,0,0.0,,,,,,,,,,,,,,Xyl,0.0,,,,,,,,,,,,,,,,,20.4,,0.48,,,,,,,,,,,,2.078,0.09,606.88,,,,,,,,,,,,,,,,,,,,,WLC,,,,https://doi.org/10.1088/0953-8984/21/19/195801
717,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,,,,10.080808080808081,283.0,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,2.86,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,1 wt,https://doi.org/10.1039/C5NR02037A
718,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,,,,10.080808080808081,288.0,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,3.24,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,1 wt,https://doi.org/10.1039/C5NR02037A
719,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,,,,10.0808080808081,293.0,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,3.36,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,0.17,2.1,0.19,7.9,0.25,,Guinier–Porod ,,Another model is parallelepiped,1 wt,https://doi.org/10.1039/C5NR02037A
720,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,,,,10.0808080808081,298.0,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,3.6,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,0.28,2.05,0.29,9.16,0.29,,Guinier–Porod,,Another model is parallelepiped,1 wt,https://doi.org/10.1039/C5NR02037A
721,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,,,,10.0808080808081,303.0,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,3.72,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,0.24,2.13,0.26,11.42,0.36,,Guinier–Porod,,Another model is parallelepiped,1 wt,https://doi.org/10.1039/C5NR02037A
722,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,,,,10.080808080808081,308.0,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,0.07,2.65,0.09,15.53,0.97,,generalized Guinier-Porod,,Another model is parallelepiped,1 wt,https://doi.org/10.1039/C5NR02037A
723,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,,,,10.080808080808081,313.0,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generalized Guinier-Porod,,Rg1 is corssectional while Rg2 is overal size ,1 wt,https://doi.org/10.1039/C5NR02037A
724,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,,,,10.080808080808081,318.0,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generalized Guinier-Porod,,Rg1 is corssectional while Rg2 is overal size ,1 wt,https://doi.org/10.1039/C5NR02037A
725,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,,,,0.005,293.0,,,,,,,,H2O,0.0,octyl ammonium chloride (C8),3.2175,,,,,,95.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,"Conccentarion of polymer in solution: 1.8 × 10-5 M (All polymer concentrations are expressed in monomer repeat units:284.344 g/mol)
",https://doi.org/10.1021/la802246g
726,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,,,,0.005,293.0,,,,,,,,H2O,0.0,octyl ammonium chloride (C8),6.435,,,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g
727,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,,,,0.005,293.0,,,,,,,,H2O,0.0,octyl ammonium chloride (C8),16.0875,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g
728,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,,,,0.005,293.0,,,,,,,,H2O,0.0,octyl ammonium chloride (C8),22.5225,,,,,,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g
729,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,,,,0.005,293.0,,,,,,,,H2O,0.0,octyl ammonium chloride (C8),32.175,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g
730,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,,,,0.005,293.0,,,,,,,,H2O,0.0,octyl ammonium chloride (C8),64.35,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g
731,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,,,,0.005,293.0,,,,,,,,H2O,0.0,nonyl ammonium chloride (C9),1.969,,,,,,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g
732,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,,,,0.005,293.0,,,,,,,,H2O,0.0,nonyl ammonium chloride (C9),3.938,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g
733,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,,,,0.005,293.0,,,,,,,,H2O,0.0,nonyl ammonium chloride (C9),9.845,,,,,,14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g
734,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,,,,0.005,293.0,,,,,,,,H2O,0.0,nonyl ammonium chloride (C9),13.783,,,,,,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g
735,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,,,,0.005,293.0,,,,,,,,H2O,0.0,nonyl ammonium chloride (C9),19.69,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g
736,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,,,,0.005,293.0,,,,,,,,H2O,0.0,nonyl ammonium chloride (C9),39.38,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g
737,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,,,,0.005,293.0,,,,,,,,H2O,0.0,decyl ammonium chloride (C10),1.0615,,,,,,39.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g
